Finish Name,Finish Code,Finish Category,Finish Image URL,Collection,Sub-Collection,Product Name,Product SKU,Product URL
Aragon,ARG,Frame Finish,https://platform.brownjordan.com/media/catalog/product/A/r/Aragon_ARG_Swatch_700x700_ab40.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Almond Silk,ASK,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_almond_silk_ask_PDP_32c2.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Crete,CRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/c/r/cre_swatch_tropitone_PDP_2039.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Graphite,GPH,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_gph_graphite_PDP_d1cb.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Greco,GRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/g/r/greco_gre_finish_outdoor_furniture_751_large_PDP_88bd.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Kaffee,KFF,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_kaffee_kff_700px_PDP_4a38.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Moab,MOA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/m/o/moab_moa_finish_finish_752_large_PDP_90e6.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Mocha,MOC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/m/o/mocha_moc_finish_aluminum_patio_tables_542_large_PDP_0e2a.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Nickel,NKL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/t/r/tropitone_nkl__PDP_c8e4.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Obsidian,OBS,Frame Finish,https://platform.brownjordan.com/media/catalog/product/o/b/obsidian_obs_finish_outdoor_patio_furniture_753_large_PDP_021a.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Ocean,OCN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/O/c/Ocean_OCN_Swatch_4inwX6inH_5bae.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Parchment,PMT,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_parchment_pmt_PDP_87d5.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Rich Earth,REA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/r/i/rich_earth_rea_finish_casual_patio_furniture_544_large_PDP_f08c.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Sage,SGE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/a/Sage_SGE_Swatch_700x700_e826.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Shell,SHL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_shell_shl_PDP_5505.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Snow,SNO,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_snow_sno_PDP_1221.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Sonora,SNR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_sonora_snr_PDP_705a.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Sapphire,SAP,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/a/sapphire_studio_web_PDP_0a86.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Storm,STM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/t/storm_studio_web_PDP_d683.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Titanium,TIN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_titanium_tin_PDP_4720.jpg,Kor,Kor Cushion,KOR Cushion Armless Module,901610MC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-armless-module-901610mc
Roca,ROC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/R/o/Roca_ROC_Swatch_700pxX700px_29e6.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Sky,SKY,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/k/Sky_SKY_Swatch_700pxX700px_5794.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Aged Bronze,ABR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/a/g/aged_bronze_abr_finish_aluminum_patio_furniture_532_large_PDP_fd59.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Aluminum Metallic,ALM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_aluminum_metallic_alm_PDP_e4b0.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Aragon,ARG,Frame Finish,https://platform.brownjordan.com/media/catalog/product/A/r/Aragon_ARG_Swatch_700x700_ab40.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Almond Silk,ASK,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_almond_silk_ask_PDP_32c2.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Crete,CRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/c/r/cre_swatch_tropitone_PDP_2039.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Graphite,GPH,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_gph_graphite_PDP_d1cb.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Greco,GRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/g/r/greco_gre_finish_outdoor_furniture_751_large_PDP_88bd.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Kaffee,KFF,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_kaffee_kff_700px_PDP_4a38.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Moab,MOA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/m/o/moab_moa_finish_finish_752_large_PDP_90e6.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Mocha,MOC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/m/o/mocha_moc_finish_aluminum_patio_tables_542_large_PDP_0e2a.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Nickel,NKL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/t/r/tropitone_nkl__PDP_c8e4.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Obsidian,OBS,Frame Finish,https://platform.brownjordan.com/media/catalog/product/o/b/obsidian_obs_finish_outdoor_patio_furniture_753_large_PDP_021a.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Ocean,OCN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/O/c/Ocean_OCN_Swatch_4inwX6inH_5bae.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Parchment,PMT,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_parchment_pmt_PDP_87d5.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Rich Earth,REA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/r/i/rich_earth_rea_finish_casual_patio_furniture_544_large_PDP_f08c.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Sage,SGE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/a/Sage_SGE_Swatch_700x700_e826.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Shell,SHL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_shell_shl_PDP_5505.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Snow,SNO,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_snow_sno_PDP_1221.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Sonora,SNR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_sonora_snr_PDP_705a.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Sapphire,SAP,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/a/sapphire_studio_web_PDP_0a86.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Storm,STM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/t/storm_studio_web_PDP_d683.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Titanium,TIN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_titanium_tin_PDP_4720.jpg,Kor,Kor Cushion,KOR Cushion Curved Corner Module,901610CC,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-curved-corner-module-901610cc
Roca,ROC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/R/o/Roca_ROC_Swatch_700pxX700px_29e6.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Sky,SKY,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/k/Sky_SKY_Swatch_700pxX700px_5794.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Aged Bronze,ABR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/a/g/aged_bronze_abr_finish_aluminum_patio_furniture_532_large_PDP_fd59.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Aluminum Metallic,ALM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_aluminum_metallic_alm_PDP_e4b0.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Aragon,ARG,Frame Finish,https://platform.brownjordan.com/media/catalog/product/A/r/Aragon_ARG_Swatch_700x700_ab40.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Almond Silk,ASK,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_almond_silk_ask_PDP_32c2.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Crete,CRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/c/r/cre_swatch_tropitone_PDP_2039.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Graphite,GPH,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_gph_graphite_PDP_d1cb.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Greco,GRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/g/r/greco_gre_finish_outdoor_furniture_751_large_PDP_88bd.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Kaffee,KFF,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_kaffee_kff_700px_PDP_4a38.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Moab,MOA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/m/o/moab_moa_finish_finish_752_large_PDP_90e6.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Mocha,MOC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/m/o/mocha_moc_finish_aluminum_patio_tables_542_large_PDP_0e2a.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Nickel,NKL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/t/r/tropitone_nkl__PDP_c8e4.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Obsidian,OBS,Frame Finish,https://platform.brownjordan.com/media/catalog/product/o/b/obsidian_obs_finish_outdoor_patio_furniture_753_large_PDP_021a.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Ocean,OCN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/O/c/Ocean_OCN_Swatch_4inwX6inH_5bae.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Parchment,PMT,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_parchment_pmt_PDP_87d5.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Rich Earth,REA,Frame Finish,https://platform.brownjordan.com/media/catalog/product/r/i/rich_earth_rea_finish_casual_patio_furniture_544_large_PDP_f08c.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Sage,SGE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/a/Sage_SGE_Swatch_700x700_e826.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Shell,SHL,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_shell_shl_PDP_5505.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Snow,SNO,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_snow_sno_PDP_1221.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Sonora,SNR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_sonora_snr_PDP_705a.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Sapphire,SAP,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/a/sapphire_studio_web_PDP_0a86.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Storm,STM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/s/t/storm_studio_web_PDP_d683.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Titanium,TIN,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_titanium_tin_PDP_4720.jpg,Kor,Kor Cushion,KOR Cushion Left Arm Module,901610ML,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-left-arm-module-901610ml
Roca,ROC,Frame Finish,https://platform.brownjordan.com/media/catalog/product/R/o/Roca_ROC_Swatch_700pxX700px_29e6.jpg,Kor,Kor Cushion,KOR Cushion Lounge with Shade,901650SD,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-lounge-with-shade-901650sd
Sky,SKY,Frame Finish,https://platform.brownjordan.com/media/catalog/product/S/k/Sky_SKY_Swatch_700pxX700px_5794.jpg,Kor,Kor Cushion,KOR Cushion Lounge with Shade,901650SD,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-lounge-with-shade-901650sd
Aged Bronze,ABR,Frame Finish,https://platform.brownjordan.com/media/catalog/product/a/g/aged_bronze_abr_finish_aluminum_patio_furniture_532_large_PDP_fd59.jpg,Kor,Kor Cushion,KOR Cushion Lounge with Shade,901650SD,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-lounge-with-shade-901650sd
Aluminum Metallic,ALM,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_aluminum_metallic_alm_PDP_e4b0.jpg,Kor,Kor Cushion,KOR Cushion Lounge with Shade,901650SD,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-lounge-with-shade-901650sd
Aragon,ARG,Frame Finish,https://platform.brownjordan.com/media/catalog/product/A/r/Aragon_ARG_Swatch_700x700_ab40.jpg,Kor,Kor Cushion,KOR Cushion Lounge with Shade,901650SD,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-lounge-with-shade-901650sd
Almond Silk,ASK,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_almond_silk_ask_PDP_32c2.jpg,Kor,Kor Cushion,KOR Cushion Lounge with Shade,901650SD,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-lounge-with-shade-901650sd
Crete,CRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/c/r/cre_swatch_tropitone_PDP_2039.jpg,Kor,Kor Cushion,KOR Cushion Lounge with Shade,901650SD,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-lounge-with-shade-901650sd
Graphite,GPH,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_gph_graphite_PDP_d1cb.jpg,Kor,Kor Cushion,KOR Cushion Lounge with Shade,901650SD,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-lounge-with-shade-901650sd
Greco,GRE,Frame Finish,https://platform.brownjordan.com/media/catalog/product/g/r/greco_gre_finish_outdoor_furniture_751_large_PDP_88bd.jpg,Kor,Kor Cushion,KOR Cushion Lounge with Shade,901650SD,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-lounge-with-shade-901650sd
Kaffee,KFF,Frame Finish,https://platform.brownjordan.com/media/catalog/product/f/r/frame_finish_kaffee_kff_700px_PDP_4a38.jpg,Kor,Kor Cushion,KOR Cushion Lounge with Shade,901650SD,https://www.tropitone.com/groups/kor/kor-cushion/kor-cushion-lounge-with-shade-901650sd
