sku,name,category,grade,color_family,image_url,detail_url
12360,Mia II,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/1/2/12360_tropitone_large_c012.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/12360
89054,Mica,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89054_tropitone_large_cec7.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89054
27519,Mossy Bark,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/2/7/27519_tropitone_large_fab5.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/27519
17415,Deep Woods,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/1/7/17415_tropitone_large_b873.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/17415
5900,Deerfield,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/5/9/5900_tropitone_large_1a4b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/5900
89060,Ladybird,Tight Seat and Pad Fabrics,,Red / Coral / Pink,"https://platform.brownjordan.com/media/catalog/product/8/9/89060_tropitone_large_2e17.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89060
17417,Facets,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/1/7/17417_tropitone_large_cab4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/17417
89061,Birch,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/8/9/89061_tropitone_large_eacb.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89061
23257,Glamis Dunes,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/2/3/23257_tropitone_large_b9d9.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/23257
89023,Raffia,Tight Seat and Pad Fabrics,,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/8/9/89023_tropitone_large_65c3.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89023
27520,Westlands,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/2/7/27520_tropitone_large_369a.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/27520
27515,Cafe,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/2/7/27515_tropitone_large_b504.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/27515
15110,Rosetta Stone,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/1/5/15110_tropitone_large_bad9.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/15110
29134,Gaviota,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/2/9/29134_tropitone_large_19bd.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/29134
11370,Gold Coast,Tight Seat and Pad Fabrics,,Yellow / Gold,"https://platform.brownjordan.com/media/catalog/product/1/1/11370_tropitone_large_17d7.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/11370
89067,Dark Night,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89067_tropitone_large_8ead.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89067
13268,Gray Gate,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/1/3/13268_tropitone_large_f4f8.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/13268
13381,Sparkling Water,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/1/3/13381_tropitone_large_3ae9.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/13381
12326,Twilight,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/1/2/12326_tropitone_large_e59f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/12326
89057,Duck,Tight Seat and Pad Fabrics,,Green,"https://platform.brownjordan.com/media/catalog/product/8/9/89057_tropitone_large_7005.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89057
89062,Spring,Tight Seat and Pad Fabrics,,Green,"https://platform.brownjordan.com/media/catalog/product/8/9/89062_tropitone_large_f606.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89062
89069,Beige Grey,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/8/9/89069_tropitone_large_4f51.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89069
89024,Mist,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89024_tropitone_large_d608.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89024
17419,Pathway,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/1/7/17419_tropitone_large_e2e8.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/17419
15223,Skyline Steel,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/1/5/15223_tropitone_large_41c6.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/15223
19210,Cape Cove,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/1/9/19210_tropitone_large_d896.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/19210
89022,Snow,Tight Seat and Pad Fabrics,,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/8/9/89022_tropitone_large_56be.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89022
89027,Slate,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89027_tropitone_large_6b3f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89027
40335,Chimayo,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/4/0/40335_tropitone_large_7647.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/40335
89058,Orange,Tight Seat and Pad Fabrics,,Orange / Rust,"https://platform.brownjordan.com/media/catalog/product/8/9/89058_tropitone_large_31b6.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89058
12340,Polo Blue,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/1/2/12340_tropitone_large_14a8.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/12340
1176,Caracas,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/1/1/1176_tropitone_large_a90f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/1176
1131,Forest Hills,Tight Seat and Pad Fabrics,,Green,"https://platform.brownjordan.com/media/catalog/product/1/1/1131_tropitone_large_53cb.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/1131
1183,Winchester,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/1/1/1183_tropitone_large_30f5.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/1183
89032,Cherry,Tight Seat and Pad Fabrics,,Red / Coral / Pink,"https://platform.brownjordan.com/media/catalog/product/8/9/89032_tropitone_large_b5ef.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89032
89063,Basalt,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89063_tropitone_large_44ad.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89063
89031,Buttercup,Tight Seat and Pad Fabrics,,Orange / Rust,"https://platform.brownjordan.com/media/catalog/product/8/9/89031_tropitone_large_1b01.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89031
89151,Madras Tweed Caramel,Tight Seat and Pad Fabrics,,Multi / Pattern,"https://platform.brownjordan.com/media/catalog/product/8/9/89151_tropitone_large_bb7b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89151
29321,Cobble Stone,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/2/9/29321_tropitone_large_4c5a.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/29321
19209,Champagne,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/1/9/19209_tropitone_large_cd9e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/19209
14302,Indigo Path,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/1/4/14302_tropitone_large_8a49.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/14302
1186,Noir,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/1/1/1186_tropitone_large_688d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/1186
61154,BluePoint Mango,Tight Seat and Pad Fabrics,,Red / Coral / Pink,"https://platform.brownjordan.com/media/catalog/product/6/1/61154_tropitone_large_f918.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61154
61042,Posh Linen,Tight Seat and Pad Fabrics,,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61042_tropitone_large_dc7b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61042
61030,Solo Indigo,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61030_tropitone_large_3096.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61030
61107,Ticking Fog,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61107_tropitone_large_5461.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61107
61120,Posh Graphite,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61120_tropitone_large_db2c.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61120
61064,Shibori Classic,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61064_tropitone_large_8b96.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61064
61016,Pique Sky,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61016_tropitone_large_e55f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61016
61032,Tailored Putty,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61032_tropitone_large_d4dd.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61032
88873,Rumor Midnight,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/8/8/88873_tropitone_large_93de.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/88873
61146,Savvy Indigo,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61146_tropitone_large_488b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61146
61104,Glimpse Seagull,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61104_tropitone_large_fe00.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61104
61074,Instinct Dune,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61074_tropitone_large_debe.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61074
61037,Posh Salt,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61037_tropitone_large_ad00.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61037
61058,Agra Indigo,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61058_tropitone_large_03f5.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61058
61001,Piazza Cloud,Tight Seat and Pad Fabrics,,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61001_tropitone_large_5901.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61001
61057,Shore Navy,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61057_tropitone_large_652d.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61057
61084,Escher Greige,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61084_tropitone_large_cbd1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61084
57124,Posted,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/5/7/57124_tropitone_large_6b5e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/57124
61043,Posh Pebble,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61043_tropitone_large_9c66.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61043
61155,BluePoint Lagoon,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61155_tropitone_large_b05f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61155
61054,Chartres Truffle,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61054_tropitone_large_f77e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61054
61103,Glimpse Denim,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61103_tropitone_large_7a8a.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61103
88867,Sydney Metallica,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/8/88867_tropitone_large_e017.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/88867
61056,Chartres Daybreak,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61056_tropitone_large_d305.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61056
89108,Panama Navy,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/8/9/89108_tropitone_large_78c0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89108
52105,Viento Lagoon,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/5/2/52105_tropitone_large_74e2.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/52105
88863,Nomad Charcoal,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/8/88863_tropitone_large_0c8b.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/88863
61069,Capra II Shadow,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61069_tropitone_large_39cb.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61069
8076,Echo Midnight,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/8/0/8076_tropitone_large_d0f4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/8076
61019,Pashmina Mist,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61019_tropitone_large_134e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61019
44902,Solitude,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/4/4/44902_tropitone_large_2c00.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/44902
61024,Switch Salt,Tight Seat and Pad Fabrics,,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61024_tropitone_large_a043.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61024
61008,Piazza Mist,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61008_tropitone_large_822e.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61008
57139,Woodlands,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/5/7/57139_tropitone_large_d571.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/57139
61045,Posh Sapphire,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61045_tropitone_large_92a4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61045
61038,Posh Shamrock,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61038_tropitone_large_44f6.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61038
89154,Spinnaker Nightfall,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/8/9/89154_tropitone_large_2268.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89154
88803,Chesterfield Coco,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/8/8/88803_tropitone_large_b943.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/88803
61109,Switch Flax,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61109_tropitone_large_3883.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61109
61087,Eberly Peacock,Tight Seat and Pad Fabrics,,Blue / Navy / Teal,"https://platform.brownjordan.com/media/catalog/product/6/1/61087_tropitone_large_aa24.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61087
61000,Piazza White,Tight Seat and Pad Fabrics,,White / Ivory / Cream,"https://platform.brownjordan.com/media/catalog/product/6/1/61000_tropitone_large_5065.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61000
61102,Scope Cape,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61102_tropitone_large_0f2f.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61102
61009,Piazza Burlap,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/6/1/61009_tropitone_large_a069.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61009
61022,Pashmina Coal,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/6/1/61022_tropitone_large_8da0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61022
61151,BluePoint Azule,Tight Seat and Pad Fabrics,,Black,"https://platform.brownjordan.com/media/catalog/product/6/1/61151_tropitone_large_aa42.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61151
61055,Chartres Gull,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61055_tropitone_large_3df4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61055
61040,Posh Shitake,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61040_tropitone_large_3fd4.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61040
89100,Panama Cobblestone,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89100_tropitone_large_30ee.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89100
89090,Asgard Mud,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/8/9/89090_tropitone_large_b4ed.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/89090
88808,Reflection Straw,Tight Seat and Pad Fabrics,,Beige / Sand / Tan,"https://platform.brownjordan.com/media/catalog/product/8/8/88808_tropitone_large_8ed5.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/88808
61121,Esti Lagoon,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61121_tropitone_large_2c85.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61121
61050,Chartres Malt,Tight Seat and Pad Fabrics,,Gray / Charcoal,"https://platform.brownjordan.com/media/catalog/product/6/1/61050_tropitone_large_3e48.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=&width=",https://www.tropitone.com/materials/fabrics/tight-seat-and-pad-fabrics/61050
