Finish Type,Finish Name,Finish SKU/Code,Finish Image URL,Collection,Product Name,Product URL
Frame Finish,Sable,SP22,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0006_SP22-Sable.jpg,Arc,Swivel Rocker Dining Arm Chair,https://www.owlee.com/collections/arc/swivel-rocker-dining-arm-chair/
Frame Finish,Sand Dollar,AZ53,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0009_AZ53-Sand-Dollar.jpg,Arc,Swivel Rocker Dining Arm Chair,https://www.owlee.com/collections/arc/swivel-rocker-dining-arm-chair/
Frame Finish,Sandalwood,TC20,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0003_TC20-Sandalwood.jpg,Arc,Swivel Rocker Dining Arm Chair,https://www.owlee.com/collections/arc/swivel-rocker-dining-arm-chair/
Frame Finish,Shadow Grey,TG56,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0002_TG56-Shadow-Grey.jpg,Arc,Swivel Rocker Dining Arm Chair,https://www.owlee.com/collections/arc/swivel-rocker-dining-arm-chair/
Frame Finish,Velvet White,VT25,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0000_VT25-Velvet-White.jpg,Arc,Swivel Rocker Dining Arm Chair,https://www.owlee.com/collections/arc/swivel-rocker-dining-arm-chair/
Frame Finish,Carbon Black,TG68,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0001_TG68-Carbon-Black.jpg,Arc,Arc Swivel Rocker Lounge Chair,https://www.owlee.com/collections/arc/swivel-rocker-lounge-chair/
Frame Finish,Copper Creek,SP50,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0004_SP50-Copper-Creek.jpg,Arc,Arc Swivel Rocker Lounge Chair,https://www.owlee.com/collections/arc/swivel-rocker-lounge-chair/
Frame Finish,Espresso,SP42,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0005_SP42-Espresso.jpg,Arc,Arc Swivel Rocker Lounge Chair,https://www.owlee.com/collections/arc/swivel-rocker-lounge-chair/
Frame Finish,Graphite,SP21,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0007_SP21-Graphite.jpg,Arc,Arc Swivel Rocker Lounge Chair,https://www.owlee.com/collections/arc/swivel-rocker-lounge-chair/
Frame Finish,Rosewood,SP11,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0008_SP11-Rosewood.jpg,Arc,Arc Swivel Rocker Lounge Chair,https://www.owlee.com/collections/arc/swivel-rocker-lounge-chair/
Frame Finish,Sable,SP22,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0006_SP22-Sable.jpg,Arc,Arc Swivel Rocker Lounge Chair,https://www.owlee.com/collections/arc/swivel-rocker-lounge-chair/
Frame Finish,Sand Dollar,AZ53,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0009_AZ53-Sand-Dollar.jpg,Arc,Arc Swivel Rocker Lounge Chair,https://www.owlee.com/collections/arc/swivel-rocker-lounge-chair/
Frame Finish,Sandalwood,TC20,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0003_TC20-Sandalwood.jpg,Arc,Arc Swivel Rocker Lounge Chair,https://www.owlee.com/collections/arc/swivel-rocker-lounge-chair/
Frame Finish,Shadow Grey,TG56,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0002_TG56-Shadow-Grey.jpg,Arc,Arc Swivel Rocker Lounge Chair,https://www.owlee.com/collections/arc/swivel-rocker-lounge-chair/
Frame Finish,Velvet White,VT25,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0000_VT25-Velvet-White.jpg,Arc,Arc Swivel Rocker Lounge Chair,https://www.owlee.com/collections/arc/swivel-rocker-lounge-chair/
Frame Finish,Carbon Black,TG68,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0001_TG68-Carbon-Black.jpg,Aris,Adjustable Chaise,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-adjustable-chaise/
Frame Finish,Copper Creek,SP50,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0004_SP50-Copper-Creek.jpg,Aris,Adjustable Chaise,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-adjustable-chaise/
Frame Finish,Espresso,SP42,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0005_SP42-Espresso.jpg,Aris,Adjustable Chaise,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-adjustable-chaise/
Frame Finish,Graphite,SP21,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0007_SP21-Graphite.jpg,Aris,Adjustable Chaise,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-adjustable-chaise/
Frame Finish,Rosewood,SP11,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0008_SP11-Rosewood.jpg,Aris,Adjustable Chaise,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-adjustable-chaise/
Frame Finish,Sable,SP22,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0006_SP22-Sable.jpg,Aris,Adjustable Chaise,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-adjustable-chaise/
Frame Finish,Sand Dollar,AZ53,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0009_AZ53-Sand-Dollar.jpg,Aris,Adjustable Chaise,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-adjustable-chaise/
Frame Finish,Sandalwood,TC20,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0003_TC20-Sandalwood.jpg,Aris,Adjustable Chaise,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-adjustable-chaise/
Frame Finish,Shadow Grey,TG56,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0002_TG56-Shadow-Grey.jpg,Aris,Adjustable Chaise,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-adjustable-chaise/
Frame Finish,Velvet White,VT25,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0000_VT25-Velvet-White.jpg,Aris,Adjustable Chaise,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-adjustable-chaise/
Frame Finish,Carbon Black,TG68,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0001_TG68-Carbon-Black.jpg,Aris,Armless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-armless-bar-stool/
Frame Finish,Copper Creek,SP50,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0004_SP50-Copper-Creek.jpg,Aris,Armless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-armless-bar-stool/
Frame Finish,Espresso,SP42,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0005_SP42-Espresso.jpg,Aris,Armless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-armless-bar-stool/
Frame Finish,Graphite,SP21,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0007_SP21-Graphite.jpg,Aris,Armless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-armless-bar-stool/
Frame Finish,Rosewood,SP11,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0008_SP11-Rosewood.jpg,Aris,Armless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-armless-bar-stool/
Frame Finish,Sable,SP22,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0006_SP22-Sable.jpg,Aris,Armless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-armless-bar-stool/
Frame Finish,Sand Dollar,AZ53,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0009_AZ53-Sand-Dollar.jpg,Aris,Armless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-armless-bar-stool/
Frame Finish,Sandalwood,TC20,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0003_TC20-Sandalwood.jpg,Aris,Armless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-armless-bar-stool/
Frame Finish,Shadow Grey,TG56,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0002_TG56-Shadow-Grey.jpg,Aris,Armless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-armless-bar-stool/
Frame Finish,Velvet White,VT25,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0000_VT25-Velvet-White.jpg,Aris,Armless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-armless-bar-stool/
Frame Finish,Carbon Black,TG68,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0001_TG68-Carbon-Black.jpg,Aris,Backless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-bar-stool/
Frame Finish,Copper Creek,SP50,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0004_SP50-Copper-Creek.jpg,Aris,Backless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-bar-stool/
Frame Finish,Espresso,SP42,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0005_SP42-Espresso.jpg,Aris,Backless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-bar-stool/
Frame Finish,Graphite,SP21,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0007_SP21-Graphite.jpg,Aris,Backless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-bar-stool/
Frame Finish,Rosewood,SP11,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0008_SP11-Rosewood.jpg,Aris,Backless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-bar-stool/
Frame Finish,Sable,SP22,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0006_SP22-Sable.jpg,Aris,Backless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-bar-stool/
Frame Finish,Sand Dollar,AZ53,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0009_AZ53-Sand-Dollar.jpg,Aris,Backless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-bar-stool/
Frame Finish,Sandalwood,TC20,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0003_TC20-Sandalwood.jpg,Aris,Backless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-bar-stool/
Frame Finish,Shadow Grey,TG56,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0002_TG56-Shadow-Grey.jpg,Aris,Backless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-bar-stool/
Frame Finish,Velvet White,VT25,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0000_VT25-Velvet-White.jpg,Aris,Backless Bar Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-bar-stool/
Frame Finish,Carbon Black,TG68,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0001_TG68-Carbon-Black.jpg,Aris,Backless Counter Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-counter-stool/
Frame Finish,Copper Creek,SP50,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0004_SP50-Copper-Creek.jpg,Aris,Backless Counter Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-counter-stool/
Frame Finish,Espresso,SP42,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0005_SP42-Espresso.jpg,Aris,Backless Counter Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-counter-stool/
Frame Finish,Graphite,SP21,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0007_SP21-Graphite.jpg,Aris,Backless Counter Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-counter-stool/
Frame Finish,Rosewood,SP11,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0008_SP11-Rosewood.jpg,Aris,Backless Counter Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-counter-stool/
Frame Finish,Sable,SP22,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0006_SP22-Sable.jpg,Aris,Backless Counter Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-counter-stool/
Frame Finish,Sand Dollar,AZ53,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0009_AZ53-Sand-Dollar.jpg,Aris,Backless Counter Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-counter-stool/
Frame Finish,Sandalwood,TC20,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0003_TC20-Sandalwood.jpg,Aris,Backless Counter Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-counter-stool/
Frame Finish,Shadow Grey,TG56,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0002_TG56-Shadow-Grey.jpg,Aris,Backless Counter Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-counter-stool/
Frame Finish,Velvet White,VT25,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0000_VT25-Velvet-White.jpg,Aris,Backless Counter Stool,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-backless-counter-stool/
Frame Finish,Carbon Black,TG68,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0001_TG68-Carbon-Black.jpg,Aris,Dining Arm Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-arm-chair/
Frame Finish,Copper Creek,SP50,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0004_SP50-Copper-Creek.jpg,Aris,Dining Arm Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-arm-chair/
Frame Finish,Espresso,SP42,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0005_SP42-Espresso.jpg,Aris,Dining Arm Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-arm-chair/
Frame Finish,Graphite,SP21,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0007_SP21-Graphite.jpg,Aris,Dining Arm Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-arm-chair/
Frame Finish,Rosewood,SP11,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0008_SP11-Rosewood.jpg,Aris,Dining Arm Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-arm-chair/
Frame Finish,Sable,SP22,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0006_SP22-Sable.jpg,Aris,Dining Arm Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-arm-chair/
Frame Finish,Sand Dollar,AZ53,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0009_AZ53-Sand-Dollar.jpg,Aris,Dining Arm Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-arm-chair/
Frame Finish,Sandalwood,TC20,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0003_TC20-Sandalwood.jpg,Aris,Dining Arm Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-arm-chair/
Frame Finish,Shadow Grey,TG56,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0002_TG56-Shadow-Grey.jpg,Aris,Dining Arm Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-arm-chair/
Frame Finish,Velvet White,VT25,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0000_VT25-Velvet-White.jpg,Aris,Dining Arm Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-arm-chair/
Frame Finish,Carbon Black,TG68,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0001_TG68-Carbon-Black.jpg,Aris,Dining Side Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-side-chair/
Frame Finish,Copper Creek,SP50,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0004_SP50-Copper-Creek.jpg,Aris,Dining Side Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-side-chair/
Frame Finish,Espresso,SP42,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0005_SP42-Espresso.jpg,Aris,Dining Side Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-side-chair/
Frame Finish,Graphite,SP21,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0007_SP21-Graphite.jpg,Aris,Dining Side Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-side-chair/
Frame Finish,Rosewood,SP11,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0008_SP11-Rosewood.jpg,Aris,Dining Side Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-side-chair/
Frame Finish,Sable,SP22,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0006_SP22-Sable.jpg,Aris,Dining Side Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-side-chair/
Frame Finish,Sand Dollar,AZ53,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0009_AZ53-Sand-Dollar.jpg,Aris,Dining Side Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-side-chair/
Frame Finish,Sandalwood,TC20,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0003_TC20-Sandalwood.jpg,Aris,Dining Side Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-side-chair/
Frame Finish,Shadow Grey,TG56,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0002_TG56-Shadow-Grey.jpg,Aris,Dining Side Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-side-chair/
Frame Finish,Velvet White,VT25,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0000_VT25-Velvet-White.jpg,Aris,Dining Side Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-dining-side-chair/
Frame Finish,Carbon Black,TG68,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0001_TG68-Carbon-Black.jpg,Aris,Lounge Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-lounge-chair/
Frame Finish,Copper Creek,SP50,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0004_SP50-Copper-Creek.jpg,Aris,Lounge Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-lounge-chair/
Frame Finish,Espresso,SP42,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0005_SP42-Espresso.jpg,Aris,Lounge Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-lounge-chair/
Frame Finish,Graphite,SP21,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0007_SP21-Graphite.jpg,Aris,Lounge Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-lounge-chair/
Frame Finish,Rosewood,SP11,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0008_SP11-Rosewood.jpg,Aris,Lounge Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-lounge-chair/
Frame Finish,Sable,SP22,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0006_SP22-Sable.jpg,Aris,Lounge Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-lounge-chair/
Frame Finish,Sand Dollar,AZ53,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0009_AZ53-Sand-Dollar.jpg,Aris,Lounge Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-lounge-chair/
Frame Finish,Sandalwood,TC20,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0003_TC20-Sandalwood.jpg,Aris,Lounge Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-lounge-chair/
Frame Finish,Shadow Grey,TG56,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0002_TG56-Shadow-Grey.jpg,Aris,Lounge Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-lounge-chair/
Frame Finish,Velvet White,VT25,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0000_VT25-Velvet-White.jpg,Aris,Lounge Chair,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-lounge-chair/
Frame Finish,Carbon Black,TG68,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0001_TG68-Carbon-Black.jpg,Aris,Love Seat,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-love-seat/
Frame Finish,Copper Creek,SP50,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0004_SP50-Copper-Creek.jpg,Aris,Love Seat,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-love-seat/
Frame Finish,Espresso,SP42,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0005_SP42-Espresso.jpg,Aris,Love Seat,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-love-seat/
Frame Finish,Graphite,SP21,https://www.owlee.com/wp-content/uploads/2025/12/finishes_0007_SP21-Graphite.jpg,Aris,Love Seat,https://www.owlee.com/collections/aluminum-wrought-aluminum/aris-love-seat/
