name,sku,collection,category,width,depth,height,seat_height,arm_height,fabrics,finishes,frame_materials,additional_colors,description,tags,image_url,url
Lounge Dining Chair,LG156OAK00STOCK-0000,LOUNGE,Dining,56cm/22,62cm/24.4,87cm/34.3,49cm/19.3,,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof",,"welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated outdoor rope | High density foam | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",Lounge,https://america.couturejardin.com/wp-content/uploads/2024/06/lounge-dining-chair-sku-lg15.jpg,https://america.couturejardin.com/product/lounge-dining-chair/
Hug Round Lunch Table,HU46-ANTHRSTOCK-0000,HUG,Dining,,90cm/35.5,68cm/27,,,"UV treated, rope","Frame Anthracite, Seat/Back Dark grey, Table Top Ceramic-Coated Glass, Weaving Anthracite","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top | UV treated outdoor maxrope,Hug,https://america.couturejardin.com/wp-content/uploads/2021/05/91933180.jpg,https://america.couturejardin.com/product/hug-round-lunch-table/
Hug Round Adjustable Height Table,HU86-ANTHRSTOCK-0000,HUG,Dining,,,,,,"UV treated, rope","Frame Anthracite, Seat/Back Dark grey, Table Top Ceramic-Coated Glass, Weaving Anthracite","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top | UV treated outdoor maxrope,Hug,https://america.couturejardin.com/wp-content/uploads/2025/08/hu86-a-873x675px.jpg,https://america.couturejardin.com/product/hug-round-adjustable-height-table/
Hug Round Lunch Table Greige,HU46-GREIGSTOCK-0000,HUG,Dining,,90cm/35.5,68cm/27,,,"UV treated, rope","Frame Anthracite, Seat/Back Dark grey, Table Top Ceramic-Coated Glass, Weaving Anthracite","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top | UV treated outdoor maxrope,Hug,https://america.couturejardin.com/wp-content/uploads/2024/06/hu46-greige-873x675px.jpg,https://america.couturejardin.com/product/hug-round-lunch-table-greige/
Diva Round Table,DI46-ANTRSTCERA-0000,HUG,Dining,,,,,,,"Chaise Lounge Seat/Back Dark grey, Cushion Canvas granite, Frame Anthracite, Table Top Ceramic-Coated Glass, Top Ceramic-coated glass, Weaving Anthracite","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top,Hug | Diva,https://america.couturejardin.com/wp-content/uploads/2022/05/Diva_CATEGORIES-Banner_01.jpg,https://america.couturejardin.com/product/diva-round-table/
Diva Dining Chair,DI152ANTRSTCK00-0000,DIVA,Dining,62cm/24,58cm/23,77cm/30,49cm/19,65cm/25.6,"UV treated, olefin, rope, foam, acrylic fabric, COUTUREtex, waterproof","Chaise Lounge Seat/Back Dark grey, Cushion Canvas granite, Frame Anthracite, Table Top Ceramic-Coated Glass, Top Ceramic-coated glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated outdoor olefin rope | Chair/Tables K/D structure | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2021/05/Diva_17.jpg,https://america.couturejardin.com/product/diva-dining-chair/
Diva Dining Chair Nature,DI152NATURSTOCK-0000,DIVA,Dining,62cm/24,58cm/23,77cm/30,49cm/19,65cm/25.6,"UV treated, olefin, rope, foam, acrylic fabric, COUTUREtex, waterproof","Chaise Lounge Seat/Back Dark grey, Cushion Canvas granite, Frame Anthracite, Table Top Ceramic-Coated Glass, Top Ceramic-coated glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated outdoor olefin rope | Chair/Tables K/D structure | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2024/06/di15-n.jpg,https://america.couturejardin.com/product/diva-dining-chair-nature/
Diva Rectangular Dining Table 2,DI44-ANTRSTCK00-0000,DIVA,Dining,90cm/36,90cm/36,76cm/30,,,,"Chaise Lounge Seat/Back Dark grey, Cushion Canvas granite, Frame Anthracite, Table Top Ceramic-Coated Glass, Top Ceramic-coated glass, Weaving Anthracite","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top,,https://america.couturejardin.com/wp-content/uploads/2024/12/diva-44.jpg,https://america.couturejardin.com/product/diva-rectangular-dining-table-2/
Ella Dining Table 3,EL48-WHITECERAM-0000,ELLA,Dining,90cm/35,220cm/87,75cm/30,,,,"Frame Taupe, Frame White, Seat/Back White, Seat/Black Taupe, Table Top Ceramic-Coated Glass, Table Top HPL: Loft grey","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top | Dining and occasional chairs are stackable,,https://america.couturejardin.com/wp-content/uploads/2021/05/Ella_19.jpg,https://america.couturejardin.com/product/ella-dining-table-3/
Ella Dining Table,EL42-WHITEGLASS-0000,ELLA,Dining,90cm/35,180cm/71,75cm/30,,,,"Frame Taupe, Frame White, Seat/Back White, Seat/Black Taupe, Table Top Ceramic-Coated Glass, Table Top HPL: Loft grey","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top | Dining and occasional chairs are stackable,,https://america.couturejardin.com/wp-content/uploads/2021/05/Ella_19.jpg,https://america.couturejardin.com/product/ella-dining-table/
Ella Dining Table 2,EL44-WHITECERAM-0000,ELLA,Dining,90cm/35,90cm/35,75cm/30,,,,"Frame Taupe, Frame White, Seat/Back White, Seat/Black Taupe, Table Top Ceramic-Coated Glass, Table Top HPL: Loft grey","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top | Dining and occasional chairs are stackable,,https://america.couturejardin.com/wp-content/uploads/2024/06/ella-44-1.jpg,https://america.couturejardin.com/product/ella-dining-table-2/
Loop Dining Chair,LP156GREIGSTOCK-0000,LOOP,Dining,55cm/22,58cm/23,86cm/34,47cm/18.5,64cm/25,"UV treated, acrylic fabric, COUTUREtex, waterproof, rope","Cover Greige, Cushion Cast Silver, Top Ceramic-coated glass 1, Top Ceramic-coated glass 2","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated | UV treated outdoor PVC rope with rubber core",,https://america.couturejardin.com/wp-content/uploads/2021/05/Loop_02.jpg,https://america.couturejardin.com/product/loop-dining-chair/
Loop Dining Table 42,LP42-GREIGCERAM-0000,LOOP,Dining,90cm/35,180cm/71,75cm/30,,,,"Cover Greige, Cushion Cast Silver, Top Ceramic-coated glass 1, Top Ceramic-coated glass 2","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top,,https://america.couturejardin.com/wp-content/uploads/2021/05/LP48-1.jpg,https://america.couturejardin.com/product/loop-dining-table-42/
Loop Dining Table 48,LP48-GREIGCERAM-0000,LOOP,Dining,90cm/35,220cm/87,75cm/30,,,,"Cover Greige, Cushion Cast Silver, Top Ceramic-coated glass 1, Top Ceramic-coated glass 2","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top,,https://america.couturejardin.com/wp-content/uploads/2021/05/LP48-1.jpg,https://america.couturejardin.com/product/loop-dining-table-48/
Loop Dining Table,LP44-GREIGCERAM-0000,LOOP,Dining,90cm/35,90cm/35,75cm/30,,,,"Cover Greige, Cushion Cast Silver, Top Ceramic-coated glass 1, Top Ceramic-coated glass 2","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | The tables have a tempered Ceramic-coated glass top,,https://america.couturejardin.com/wp-content/uploads/2021/05/thumbnail-lp44.jpg,https://america.couturejardin.com/product/loop-dining-table/
Polo Dining Chair Anthracite,PO156ANTHRSTOCK-0000,POLO,Dining,56cm/22,62cm/24,88cm/35,45cm/18,64cm/25,,"Cushion HPL: Creek, Cushion Light grey, Frame Anthracite, Frame White, Seat/Back Dark grey, Seat/Back Light grey, Table Top Ceramic-Coated Glass","welded, aluminium, powder coating",,Contract-grade welded aluminium frame | Tiger brand powder coating frame | Faux wood,,https://america.couturejardin.com/wp-content/uploads/2024/06/polo-15.jpg,https://america.couturejardin.com/product/polo-dining-chair-anthracite/
Polo Dining Chair,PO156WHITESTOCK-0000,POLO,Dining,56cm/22,62cm/24,88cm/35,45cm/18,64cm/25,,"Cushion HPL: Creek, Cushion Light grey, Frame Anthracite, Frame White, Seat/Back Dark grey, Seat/Back Light grey, Table Top Ceramic-Coated Glass","welded, aluminium, powder coating",,Contract-grade welded aluminium frame | Tiger brand powder coating frame | Faux wood,,https://america.couturejardin.com/wp-content/uploads/2021/05/Polo_27.jpg,https://america.couturejardin.com/product/polo-dining-chair/
Together Extension Dining Table Oak,TO47-OAK00STOCK-0000,LOUNGE,Dining,96cm/37.8,,76cm/30,,,,"Cover Greige, Cushion Cast Silver, Top Ceramic-coated glass 1, Top Ceramic-coated glass 2","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | HPL Table Top,Lounge | Hug,https://america.couturejardin.com/wp-content/uploads/2024/06/to47-o-open-1.jpg,https://america.couturejardin.com/product/together-extension-dining-table-oak/
Polo Director Chair,PO192ANTHRSTOCK-0000,POLO,Dining,52cm/20,54cm/21,88cm/16.5,47cm/18.5,66cm/26,,"Cushion HPL: Creek, Cushion Light grey, Frame Anthracite, Frame White, Seat/Back Dark grey, Seat/Back Light grey, Table Top Ceramic-Coated Glass","welded, aluminium, powder coating",,Contract-grade welded aluminium frame | Tiger brand powder coating frame | Faux woods,,https://america.couturejardin.com/wp-content/uploads/2021/05/Polo_19.jpg,https://america.couturejardin.com/product/polo-director-chair/
Together Extension Dining Table,TO47-ANTHRSTOCK-0000,HUG,Dining,96cm/37.8,,76cm/30,,,,"Cover Greige, Cushion Cast Silver, Top Ceramic-coated glass 1, Top Ceramic-coated glass 2","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | Tempered Ceramic-coated glass top,Hug,https://america.couturejardin.com/wp-content/uploads/2021/05/TOGETHER_04.jpg,https://america.couturejardin.com/product/together-extension-dining-table/
Polo Extension Dining Table,PO47-ANTHRSTOCK-0000,POLO,Dining,,100cm/40,75cm/30,,,,"Cushion HPL: Creek, Cushion Light grey, Frame Anthracite, Frame White, Seat/Back Dark grey, Seat/Back Light grey, Table Top Ceramic-Coated Glass","welded, aluminium, powder coating",,Contract-grade welded aluminium frame | Tiger brand powder coating frame | Tempered Ceramic-coated glass top with HPL insert,,https://america.couturejardin.com/wp-content/uploads/2021/05/180101.jpg,https://america.couturejardin.com/product/polo-extension-dining-table/
Polo Extension Dining Table White,PO47-WHITESTOCK-0000,POLO,Dining,,100cm/40,75cm/30,,,,"Cushion HPL: Creek, Cushion Light grey, Frame Anthracite, Frame White, Seat/Back Dark grey, Seat/Back Light grey, Table Top Ceramic-Coated Glass","welded, aluminium, powder coating",,Contract-grade welded aluminium frame | Tiger brand powder coating frame | HPL extension pannel,,https://america.couturejardin.com/wp-content/uploads/2025/02/cj-polo-extension-dining-table.jpg,https://america.couturejardin.com/product/polo-extension-dining-table-white/
Polo Dining Table,PO44-ANTHRGLASS-0000,POLO,Dining,90cm/35,90cm/35,75cm/30,,,,"Cushion HPL: Creek, Cushion Light grey, Frame Anthracite, Frame White, Seat/Back Dark grey, Seat/Back Light grey, Table Top Ceramic-Coated Glass","welded, aluminium, powder coating",,Contract-grade welded aluminium frame | Tiger brand powder coating frame | Tempered Ceramic-coated glass top,,https://america.couturejardin.com/wp-content/uploads/2021/05/po84-a-2.jpg,https://america.couturejardin.com/product/polo-dining-table/
Hug Dining Chair,HU154-ANTHRSTOCK-000,HUG,Dining,60cm/23,61cm/24,81cm/31.8,47cm/18.5,63cm/24.8,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof","Frame Anthracite, Seat/Back Dark grey, Table Top Ceramic-Coated Glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated outdoor maxrope; | High density foam; | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",Hug,https://america.couturejardin.com/wp-content/uploads/2022/05/HUG_CATEGORIES-Banner_02.jpg,https://america.couturejardin.com/product/hug-dining-chair/
Hug Dining Chair Greige,HU154GREIGSTOCK-0000,HUG,Dining,60cm/23,61cm/24,81cm/31.8,47cm/18.5,63cm/24.8,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof","Frame Anthracite, Seat/Back Dark grey, Table Top Ceramic-Coated Glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated outdoor maxrope; | High density foam; | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",Hug,https://america.couturejardin.com/wp-content/uploads/2024/06/hu15-1.jpg,https://america.couturejardin.com/product/hug-dining-chair-greige/
Ocean In Pool Chaise,OC502WHITESTOCK-0000,OCEAN,Chaises,84cm/33,183cm/72,71cm/28,,,,,,,W-84cm/33“ | D-183cm/72” | H-71cm/28“,ocean,https://america.couturejardin.com/wp-content/uploads/2023/11/ocean-categories-banner-02.jpg,https://america.couturejardin.com/product/ocean-in-pool-chaise/
Enjoy Chaise Lounge Box Of 2,EN502-BRONZESTOC-0000,ENJOY,Chaises,73cm/ 28.7,203cm/79.9,,,,,"Frame Greige, Weaving Greige","welded, aluminum, powder coating",,Contract-grade welded aluminum frame; | Tiger brand powder coating;,enjoy,https://america.couturejardin.com/wp-content/uploads/2025/06/en50-873x675px.jpg,https://america.couturejardin.com/product/enjoy-chaise-lounge-box-of-2/
Club Chaise Lounge,CL50-GREYSTOCK0-0000,CLUB,Chaises,71cm/28,212cm/83.4,,43cm/17,,"UV treated, foam, acrylic fabric, COUTUREtex, waterproof","Cushion Light grey, Frame Light grey, Top Ceramic-coated glass, Weaving Light grey","welded, aluminium, powder coating",,"Contract-grade welded aluminium frame | Tiger brand powder coating frame | UV treated outdoor cord | High density foam | UV treated durable outdoor acrylic fabric COUTUREtex,waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2021/05/CL50-1.jpg,https://america.couturejardin.com/product/club-chaise-lounge/
Diva Chaise Lounge,DI502ANTHRSTOCK-0000,DIVA,Chaises,67cm/26,200cm/78,36cm/14,36cm/14,,"UV treated, olefin, rope, foam, acrylic fabric, COUTUREtex, Waterproof","Chaise Lounge Seat/Back Dark grey, Cushion Canvas granite, Frame Anthracite, Table Top Ceramic-Coated Glass, Top Ceramic-coated glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated outdoor olefin rope | Chair/Tables D/D structure | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, Waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2021/05/Diva_11.jpg,https://america.couturejardin.com/product/diva-chaise-lounge/
Scoop Right Hand Chaise,SC52-GREIGSTOCK-0000,SCOOP,Chaises,80cm/31.5,161cm/63.5,70cm/27.5,42cm/16.5,66cm/26,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof","Cover Greige, Cover Light grey, Cushion Cast Silver, Frame Light grey","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated outdoor rope | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated",Scoop,https://america.couturejardin.com/wp-content/uploads/2023/06/scoop-categories-banner-06.jpg,https://america.couturejardin.com/product/scoop-right-hand-chaise/
Lounge Side Table For Chaise Lounge,LG03-OAK00STOCK-0000,LOUNGE,Chaises,39.5cm/15.6,21.5cm/8.5,16cm/6.3,,,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof",,"welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated outdoor rope | High density foam | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",Lounge,https://america.couturejardin.com/wp-content/uploads/2025/08/lg03-873x675px.jpg,https://america.couturejardin.com/product/lounge-side-table-for-chaise-lounge/
Diva Tray For Chaise Lounge,TR10-ANTHRSTOCK-00DI,DIVA,Chaises,20cm/8,30cm/12,,,,,"Chaise Lounge Seat/Back Dark grey, Cushion Canvas granite, Frame Anthracite, Table Top Ceramic-Coated Glass, Top Ceramic-coated glass, Weaving Anthracite","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame,,https://america.couturejardin.com/wp-content/uploads/2021/05/DIVA-Tray_170414.jpg,https://america.couturejardin.com/product/diva-tray-for-chaise-lounge/
Scoop Chaise Lounge,SC50-GREIGSTOCK-0000,SCOOP,Chaises,70cm/27.6,203cm/80,,,,"foam, UV treated, acrylic fabric, COUTUREtex, waterproof","Cover Greige, Cover Light grey, Cushion Cast Silver, Frame Light grey","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated",Scoop,https://america.couturejardin.com/wp-content/uploads/2024/06/sc50-1.jpg,https://america.couturejardin.com/product/scoop-chaise-lounge/
Scoop Left Hand Chaise,SC53-GREIGSTOCK-0000,SCOOP,Chaises,80cm/31.5,161cm/63.5,70cm/27.5,42cm/16.5,66cm/26,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof","Cover Greige, Cover Light grey, Cushion Cast Silver, Frame Light grey","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated outdoor rope | High density foam | UV treated durable outdoor acrylic fabric, COUTUREtex, waterproof treated",Scoop,https://america.couturejardin.com/wp-content/uploads/2023/06/scoop-categories-banner-07.jpg,https://america.couturejardin.com/product/scoop-left-hand-chaise/
Lounge Chaise Lounge,LG50-OAK00STOCK-0000,LOUNGE,Chaises,71cm/28,198cm/78,,,,"foam, UV treated, acrylic fabric, COUTUREtex, waterproof",,"welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | High density foam | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",Lounge,https://america.couturejardin.com/wp-content/uploads/2024/06/lounge-chaise-lounge-sku-lg50.jpg,https://america.couturejardin.com/product/lounge-chaise-lounge/
Ella Chaise Lounge,EL502WHITSTOCK-0000,ELLA,Chaises,78cm/31,198cm/78,34cm/13.3,34cm/13.3,,Batyline,"Frame Taupe, Frame White, Seat/Back White, Seat/Black Taupe, Table Top Ceramic-Coated Glass, Table Top HPL: Loft grey","welded, aluminum, powder coating",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | Batyline fabric,,https://america.couturejardin.com/wp-content/uploads/2021/05/Ella_17.jpg,https://america.couturejardin.com/product/ella-chaise-lounge/
Hug Chaise Lounge Ottoman,HU50-ANTHRSTOCK-0000,HUG,Chaises,200cm/79,71cm/28,40cm/15.7,,,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof","Frame Anthracite, Seat/Back Dark grey, Table Top Ceramic-Coated Glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated outdoor maxrope; | High density foam; | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",Hug,https://america.couturejardin.com/wp-content/uploads/2021/05/hug-02.jpg,https://america.couturejardin.com/product/hug-chaise-lounge-ottoman/
Olala Lounger,OL50-GREYSTOCK0-0000,OLALA,Chaises,165cm/65,99cm/39,77.5cm/30.5,,,"UV treated, foam, acrylic fabric, COUTUREtex, waterproof",,"welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated outdoor cord | High density foam | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2022/05/ol50.jpg,https://america.couturejardin.com/product/olala-lounger/
Hug Chaise Lounge Ottoman Greige,HU50-GREIGSTOCK-0000,HUG,Chaises,200cm/79,71cm/28,40cm/15.7,,,"UV treated, rope, foam, acrylic fabric, COUTUREtex, waterproof","Frame Anthracite, Seat/Back Dark grey, Table Top Ceramic-Coated Glass, Weaving Anthracite","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated outdoor maxrope; | High density foam; | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",Hug,https://america.couturejardin.com/wp-content/uploads/2024/06/hu50-2.jpg,https://america.couturejardin.com/product/hug-chaise-lounge-ottoman-greige/
Olala Chaise Lounge Dark Grey,OL50-ANTRSTOCK0-0000,OLALA,Chaises,165cm/65,99cm/39,77.5cm/30.5,,,"UV treated, foam, acrylic fabric, COUTUREtex, waterproof",,"welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated outdoor cord | High density foam | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2024/06/ol50-ant.jpg,https://america.couturejardin.com/product/olala-chaise-lounge-dark-grey/
Loop Chaise Lounge,LP50-GREIGSTOCK-0000,LOOP,Chaises,71cm/28,204cm/80,34cm/13.3,37cm/14.5,,"UV treated, acrylic fabric, COUTUREtex, waterproof, rope","Cover Greige, Cushion Cast Silver, Top Ceramic-coated glass 1, Top Ceramic-coated glass 2","welded, aluminum, powder coating",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated | UV treated outdoor PVC rope with rubber core",,https://america.couturejardin.com/wp-content/uploads/2021/05/Loop_03.jpg,https://america.couturejardin.com/product/loop-chaise-lounge/
Sky Chaise Lounge Anthracite,SK50-ANTHRSTOCK-0000,SKY,Chaises,76cm/30,203cm/80,,,,"UV treated, acrylic fabric, COUTUREtex, waterproof, foam","Chaise Lounge Seat/Back Dark grey, Cushion Light grey, Frame Anthracite, Frame Teak Finish Aluminium, Frame White, Cushion Dark grey","welded, aluminum, powder coating, Teak, Aluminium",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated durable outdoor acrylic fabricCOUTUREtex, waterproof treated | High density foam",sky,https://america.couturejardin.com/wp-content/uploads/2023/11/sky-categories-banner-17.jpg,https://america.couturejardin.com/product/sky-chaise-lounge-anthracite/
Oasis Chaise Lounge,OA502WHITSTOCK-0000,OASIS,Chaises,74.5cm/39.3,200cm/79,,,,,"Chaise Lounge Seat/Back Taupe, Chaise Lounge Seat/Back White, Cushion Canvas Taupe, Cushion Cast Silver, Frame White, Oasis Frame Taupe, Top Ceramic-coated glass, Top Ceramic-coated glass 1","welded, aluminum, powder coating, teak",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | Faux teak wood arms,,https://america.couturejardin.com/wp-content/uploads/2021/05/Oasis_01.jpg,https://america.couturejardin.com/product/oasis-chaise-lounge/
Oasis Chaise Lounge Anthracite,OA502ANTHRSTOCK-0000,OASIS,Chaises,74.5cm/39.3,200cm/79,,,,,"Chaise Lounge Seat/Back Taupe, Chaise Lounge Seat/Back White, Cushion Canvas Taupe, Cushion Cast Silver, Frame White, Oasis Frame Taupe, Top Ceramic-coated glass, Top Ceramic-coated glass 1","welded, aluminum, powder coating, teak",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | Faux teak wood arms,,https://america.couturejardin.com/wp-content/uploads/2024/06/oa50-ant-1.jpg,https://america.couturejardin.com/product/oasis-chaise-lounge-anthracite/
Oasis Chaise Lounge Taupe,OA50,OASIS,Chaises,74.5cm/39.3,200cm/79,,,,,"Chaise Lounge Seat/Back Taupe, Chaise Lounge Seat/Back White, Cushion Canvas Taupe, Cushion Cast Silver, Frame White, Oasis Frame Taupe, Top Ceramic-coated glass, Top Ceramic-coated glass 1","welded, aluminum, powder coating, teak",,Contract-grade welded aluminum frame | Tiger brand powder coating frame | Faux teak wood arms,,https://america.couturejardin.com/wp-content/uploads/woocommerce-placeholder.png,https://america.couturejardin.com/product/oasis-chaise-lounge-taupe/
Polo Chaise Lounge 2,PO502WHITESTOCK-0000,POLO,Chaises,68cm/27,206cm/81,33cm/13,33cm/13,,,"Cushion HPL: Creek, Cushion Light grey, Frame Anthracite, Frame White, Seat/Back Dark grey, Seat/Back Light grey, Table Top Ceramic-Coated Glass","welded, aluminium, powder coating",,Contract-grade welded aluminium frame | Tiger brand powder coating frame | Faux Woods,,https://america.couturejardin.com/wp-content/uploads/2024/12/po50-w.jpg,https://america.couturejardin.com/product/polo-chaise-lounge-2/
Polo Chaise Lounge,PO502ANTHRSTOCK-0000,POLO,Chaises,68cm/27,206cm/81,33cm/13,33cm/13,,,"Cushion HPL: Creek, Cushion Light grey, Frame Anthracite, Frame White, Seat/Back Dark grey, Seat/Back Light grey, Table Top Ceramic-Coated Glass","welded, aluminium, powder coating",,Contract-grade welded aluminium frame | Tiger brand powder coating frame | Faux woods,,https://america.couturejardin.com/wp-content/uploads/2021/05/Polo_06.jpg,https://america.couturejardin.com/product/polo-chaise-lounge/
Polo Chaise Lounge Cushion,POSS-CHAISEGREY-0000,POLO,Chaises,60cm/24,206cm/81,80cm/31,126cm/50,80cm/31,"rope, foam, UV treated, acrylic fabric, COUTUREtex, waterproof","Cushion HPL: Creek, Cushion Light grey, Frame Anthracite, Frame White, Seat/Back Dark grey, Seat/Back Light grey, Table Top Ceramic-Coated Glass","welded, aluminium, powder coating",,"Contract-grade welded aluminium frame | Tiger brand powder coating frame | High class Europe made HPL | High density foam | UV treated durable outdoor acrylic fabric COUTUREtex, waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2021/05/180118-POLO-chaise-lounge-cushion.jpg,https://america.couturejardin.com/product/polo-chaise-lounge-cushion/
Sky Chaise Lounge White,SK50-WHITESTOCK-0000,SKY,Chaises,76cm/30,203cm/80,,,,"UV treated, outdoor fabric, COUTUREtex, waterproof, foam","Cushion Light grey, Frame Teak Finish Aluminium, Frame White","welded, aluminum, powder coating, Teak, Aluminium",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | UV treated durable acrylic outdoor fabric, COUTUREtex, waterproof treated | High density foam",sky,https://america.couturejardin.com/wp-content/uploads/2024/06/sk50.jpg,https://america.couturejardin.com/product/sky-chaise-lounge-white/
Sky Chaise Lounge Oak,SK50-OAK00STOCK-0000,SKY,Chaises,76cm/30,203cm/80,,,,"foam, UV treated, outdoor fabric, COUTUREtex, waterproof","Cushion Light grey, Frame Teak Finish Aluminium, Frame White","welded, aluminum, powder coating, Teak, Aluminium",,"Contract-grade welded aluminum frame | Tiger brand powder coating frame | High density foam | UV treated durable acrylic outdoor fabric, COUTUREtex, waterproof treated",,https://america.couturejardin.com/wp-content/uploads/2021/05/Sky_04.jpg,https://america.couturejardin.com/product/sky-chaise-lounge-oak/
Sky Chaise Lounge Teak,SK50-TEAKSTOCK0-0000,SKY,Chaises,76cm/30,203cm/80,,,,"UV treated, outdoor fabric, COUTUREtex, waterproof, foam","Chaise Lounge Seat/Back Dark grey, Cushion Light grey, Frame Anthracite, Frame Teak Finish Aluminium, Frame White, Cushion Dark grey","Teak, TEAK, welded, aluminum, powder coating, Aluminium",,"Contract-grade welded aluminum frame | Tiger brand powder coating | UV treated durable acrylic outdoor fabric, COUTUREtex, waterproof treated | High density foam",sky,https://america.couturejardin.com/wp-content/uploads/2023/06/sky-categories-banner-07.jpg,https://america.couturejardin.com/product/sky-chaise-lounge-teak/
