product_id,sku,name,manufacturer_id,category_id,display_order
5508,NC6500SCM,Valencia Sectional Middle Armless,17,43,0
5509,NC6500LL-TAN,Valencia Sectional Left Arm Loveseat,17,43,0
5510,NC6500RL-TAN,Valencia Sectional Right Arm Loveseat,17,43,0
5511,NC6500SCC-TAN,Valencia Sectional 90 Degree Corner,17,43,0
5512,NC26763S,Nassau Sofa,17,43,0
5513,NC2676LS,Nassau Loveseat,17,43,0
5514,NC2676C,Nassau Lounge Chair,17,43,0
5515,NC2676SR,Nassau Swivel Rocker,17,43,0
5516,NC2676SCM,Nassau Sectional Middle Armless,17,43,0
5517,NC2676LL,Nassau Sectional Left Arm Loveseat,17,43,0
5518,NC2676RL,Nassau Sectional Right Arm Loveseat,17,43,0
5519,NC2676SCC,Nassau Sectional 90 Degree Corner,17,43,0
5520,NC66003S,Sedona Sofa,17,43,0
5521,NC6600LS,Sedona Loveseat,17,43,0
5522,NC6600C,Sedona Lounge Chair,17,43,0
5523,NC6600SR,Sedona Swivel Rocker,17,43,0
5524,NC6600LL,Sedona Sectional Left Arm Loveseat,17,43,0
5525,NC6600RL,Sedona Sectional Right Arm Loveseat,17,43,0
5526,C6600DC,Sedona Dining Chair,17,44,0
5527,NC674013S,Chesapeake Bay Sofa,17,43,0
5528,NC6701-LS,Chesapeake Bay Loveseat,17,43,0
5529,NC6701C,Chesapeake Bay Lounge Chair,17,43,0
5530,NC6701SR,Chesapeake Bay Swivel Rocker,17,43,0
5531,NC6701O-REC,Chesapeake Bay Ottoman,17,43,0
5532,NC6701-RET,Chesapeake Bay Round Slat End Table,17,52,0
5533,NC6701RCT,Chesapeake Bay Round Slat Coffee Table,17,52,0
5536,NC5319R-42-TAN,"Cal Sil Fire Table Round 42"" Tangent Top",17,45,0
5537,NC5319RCT-48-TAN,"Cal Sil Fire Table Rectangle 48"" x 32"" Tangent Top",17,45,0
5538,NC415HBSG-P,Universal High Back Swivel Glider Premium,17,43,0
5539,NC415RX,Universal Recliner,17,43,0
5540,NC415RX-P,Universal Recliner Premium Weave,17,43,0
5541,NC6510R-CHT-GL,Biscayne Rotating Chat Table Glass Top,17,52,0
5542,NC6510ET-SQ-GL,Biscayne Square End Table Glass Top,17,52,0
5543,NC6510CT-REC-GL,Biscayne Rectangular Coffee Table Glass Top,17,52,0
5544,NC275ET-SQ-GL,Bainbridge End Table Glass Top,17,52,0
5545,NC275CT-SQ-GL,Bainbridge Square Coffee Table Glass Top,17,52,0
5546,NC275CT-REC-GL,Bainbridge Rectangular Coffee Table Glass Top,17,52,0
5548,NC4331ET-SQ-GL,Grand Stafford End Table Glass Top,17,52,0
5549,NC4302CET-GL,Lakeside Corner End Table Glass Top,17,52,0
5550,NC4302CT-REC-GL,Lakeside Rectangular Coffee Table Glass Top,17,52,0
5551,NC4302CT-SQ-GL,Lakeside Square Coffee Table Glass Top,17,52,0
5552,NC4302ET-SQ-GL,Lakeside End Table Glass Top,17,52,0
5553,896NGU,The Nova,28,38,0
5555,844FWB-01,The Avalon,28,38,0
5556,845W,The Emerald Coast,28,38,0
5557,883MLA-SQ,Marella Resort Cabana,28,38,0
5558,IG,In-Ground Mount,28,39,0
5561,868ARU-F,The Aurora Fiberglass,28,38,0
5562,36G-SQx4,Square Galvanized Steel Base and Base Stacks 800 lbs,28,39,0
5563,BZ-SM,"Bazooka In-Ground Anchored Stem (1.5"")",28,39,0
5564,38-SAP,"Sand and Soil Anchor (1.5"")",28,39,0
5565,38-SAP-2,"Sand and Soil Anchor (2"")",28,39,0
5566,PIN & CHAIN,Pin & Chain,28,41,0
5567,TPU/FINIALS,TPU Finials,28,41,0
5568,C-TPU VERTEX,C-TPU Vertex Finial,28,41,0
5569,CHROME FINIALS,Chrome Finials,28,41,0
5570,SS-VERTEX FINIAL,Stainless Steel Vertex Finial,28,41,0
5571,C-SS-VERTEX FINIAL,Chrome Stainless Steel Vertex Finial,28,41,0
5572,FM-RIB,Fiberglass Monterey Rib,28,41,0
5573,FM-RIB-G,Fiberglass Monterey Rib - G-Series,28,41,0
5574,CAM-RIB,Camlock Rib,28,41,0
5575,CAM-RIB-G,Camlock Rib - G-Series,28,41,0
5576,ECU-RIB,Eclipse Rib,28,41,0
5577,ARU-RIB,Aurora Rib,28,41,0
5578,ARUF-RIB,Aurora Fiberglass Rib,28,41,0
5579,ECU-WS,Eclipse Wind Strap,28,41,0
5580,ARU-WS,Aurora Wind Strap,28,41,0
5581,ECU-SP,Eclipse Spare Parts Kit,28,41,0
5582,ARU-SP,Aurora Spare Parts Kit,28,41,0
5583,CANOPY-SS,Canopy Support Strap,28,41,0
5584,ROPE,Replacement Rope,28,41,0
5585,38F-SR-BP,"Fiberglass Steel Rib Bottom Pole 38""",28,41,0
5586,42F-SR-BP,"Fiberglass Steel Rib Bottom Pole 42""",28,41,0
5587,42AP,"Aluminum Bottom Pole 42""",28,41,0
5588,WL-B,Wind Lock Bottom,28,41,0
5589,52F-SR-BP,"Fiberglass Steel Rib Bottom Pole 52""",28,41,0
5590,CB01-FC,Back Strap and Shoulder Strap Carry Bag for FC101,28,41,0
5591,W-SPRING,Ash Wood Pole Replacement Retention Pole Spring,28,41,0
5592,HBF,Half Ball Finial for Catalina / Avalon / Lifeguard (Fiberglass),28,41,0
5593,SBC,Steel Bell Cap for Laurel / Emerald Coast / Lifeguard (Steel),28,41,0
5594,SS-DB (1),Stainless Steel Drop-In Bolt (1),28,41,0
5595,01-B (4),Bolt Set 01 (4),28,41,0
5596,02-B (4),Bolt Set 02 (4),28,41,0
5597,03-B (4),Bolt Set 03 (4),28,41,0
5598,04-B (4),Bolt Set 04 (4),28,41,0
5599,ST-B (3),Steel Bolt Set (3),28,41,0
5600,480W,Weight Plate 480,28,41,0
5601,480F,Base Frame 480,28,41,0
5602,CMLK-DP,Camlock Double Pole Adapter,28,41,0
5603,CMLK-ST-SM,Camlock Steel Stem (Small),28,41,0
5604,BZ-IG,Bazooka In-Ground Anchor,28,41,0
5605,BZ-ST-SM,Bazooka Steel Stem (Small),28,41,0
5606,BZ-ST2-SM,"Bazooka Steel Stem 2"" (Small)",28,41,0
5607,ST-TS,Steel Toe Saver,28,41,0
5608,A-WHEEL,Aluminum Wheel,28,41,0
5609,50S/23-ST8,Steel Plate Stack 50S/23 8-Plate,28,41,0
5610,50S/23-ST4,Steel Plate Stack 50S/23 4-Plate,28,41,0
5611,75S/100S-ST8,Steel Plate Stack 75S/100S 8-Plate,28,41,0
5612,SA-WHEEL (1),Sand Anchor Wheel (1),28,41,0
5613,D-WHEEL (1),D-Wheel (1),28,41,0
5614,BH-CHAIR,Beach Haven Folding Beach Chair,28,38,0
5615,BH-UMBRELLA,Beach Haven Folding Beach Umbrella,28,38,0
5616,639SS,Shade Star Beach Umbrella,28,38,0
5617,24G-TC,Round Aluminum Top Cover,28,39,0
5618,30G-TC,Round Aluminum Top Cover,28,39,0
5619,36G-TC,Round Aluminum Top Cover,28,39,0
5620,40G-TC,Round Aluminum Top Cover,28,39,0
5621,20G-SQ-TC,Square Aluminum Top Cover,28,39,0
5622,24G-SQ-TC,Square Aluminum Top Cover,28,39,0
5623,36G-SQ-TC,Square Aluminum Top Cover,28,39,0
5625,AMK-C22,Concrete Mount Kit,12,39,0
5626,AMK-G,In-Ground Mount Kit,12,39,0
5627,AMK-W,Wood Mount Kit,12,39,0
5628,MKC23,Concrete Mount Kit,12,39,0
5629,MKG23,In-Ground Mount Kit,12,39,0
5630,MKW21,Wood Deck Mount Kit,12,39,0
5631,MKSB21-_,External Stem,12,39,0
5632,BT2-_,"Aluminum Stem for 2"" Poles",12,41,0
5633,BT218-_,"Aluminum Stem for 2"" Poles (BW50 Series)",12,41,0
5634,P-AKZPBATTERY-_,Starlux AKZ Plus Rechargeable Battery Pack,12,41,0
5635,EVO-_,EVO Dual-Light Sound Pod,12,40,0
5636,LUNAPRO-_,Luna Pro Multicolor Umbrella Light,12,40,0
5637,HALO-_,Halo Umbrella Light,12,40,0
5701,3725RCT,"Concrete 24"" Round Side Table (4-Legged Base, no Hole)",16,52,0
5702,3722RCT,"Concrete 24"" Round End Table (4-Legged Base, no Hole)",16,52,0
5703,3721SCT,"Concrete 24"" Square Side Table (4-Legged Base, no Hole)",16,52,0
5704,3722SCT,"Concrete 24"" Square End Table (4-Legged Base, no Hole)",16,52,0
5705,3742RFCTNU,"Concrete 42"" Round Dining Table (Universal Base, no Hole)",16,52,0
5706,3742RBCTNU,"Concrete 42"" Round Balcony Table (Universal Base, no Hole)",16,52,0
5707,3742SFCT,"Concrete 42"" Square Dining Table (Universal Base, with Hole)",16,52,0
5708,3742SBCT,"Concrete 42"" Square Balcony Table (Universal Base, with Hole)",16,52,0
5709,3742SFCTNU,"Concrete 42"" Square Dining Table (Universal Base, no Hole)",16,52,0
5710,3742SBCTNU,"Concrete 42"" Square Balcony Table (Universal Base, no Hole)",16,52,0
5711,3748RFCTNU,"Concrete Round Dining Table 48"" (Universal Base, no Hole)",16,52,0
5712,3748RBCTNU,"Concrete Round Balcony Table 48"" (Universal Base, no Hole)",16,52,0
5713,3754RFCTNU,"Concrete Round Dining Table 54"" (Universal Base, no Hole)",16,52,0
5714,3754RBCTNU,"Concrete Round Balcony Table 54"" (Universal Base, no Hole)",16,52,0
5715,2721SCT,"Concrete 24"" Square Side Table (Trestle Base, no Hole)",16,52,0
5716,2722SCT,"Concrete 24"" Square End Table (Trestle Base, no Hole)",16,52,0
5717,2742SFCT,"Concrete 42"" Square Dining Table (Trestle Base, with Hole)",16,52,0
5718,2742SFCTNU,"Concrete 42"" Square Dining Table (Trestle Base, no Hole)",16,52,0
5719,274284FCT,"Concrete 42"" x 84"" Rectangle Dining Table (Post Base, with Hole)",16,52,0
5720,2542SFCT,"Concrete 42"" Square Dining Table (Post Base, with Hole)",16,52,0
5721,2542SBCT,"Concrete 42"" Square Balcony Table (Post Base, with Hole)",16,52,0
5722,2542SFCTNU,"Concrete 42"" Square Dining Table (Post Base, no Hole)",16,52,0
5723,2542SBCTNU,"Concrete 42"" Square Balcony Table (Post Base, no Hole)",16,52,0
5724,254284FCT,"Concrete 42"" x 84"" Rectangle Dining Table (Pedestal Base, with Hole)",16,52,0
5725,254284BCT,"Concrete 42"" x 84"" Rectangle Balcony Table (Pedestal Base, with Hole)",16,52,0
5726,C2424SCT+5723B,"Concrete 24"" Square End Table (Post Base, no Hole)",16,52,0
5727,C2644XCT+272644B,"Concrete 26"" x 44"" Rectangle Coffee Table (Trestle Base, no Hole)",16,52,0
5728,C2644XCT+5744B,"Concrete 26"" x 44"" Rectangle Coffee Table (Post Base, no Hole)",16,52,0
5729,C0030RCTWH+2330B,"Concrete 30"" Round Dining Table (Pedestal Base, with Hole)",16,52,0
5730,C0030RCTWH+2334B,"Concrete 30"" Round Balcony Table (Pedestal Base, with Hole)",16,52,0
5731,C0030RCTWH+2340B,"Concrete 30"" Round Bar Table (Pedestal Base, with Hole)",16,52,0
5732,C0030RCT+2330B,"Concrete 30"" Round Dining Table (Pedestal Base, no Hole)",16,52,0
5733,C0030RCT+2334B,"Concrete 30"" Round Balcony Table (Pedestal Base, no Hole)",16,52,0
5734,C0030RCT+2340B,"Concrete 30"" Round Bar Table (Pedestal Base, no Hole)",16,52,0
5735,C3030SCTWH+2330B,"Concrete 30"" Square Dining Table (Pedestal Base, with Hole)",16,52,0
5736,C3030SCTWH+2334B,"Concrete 30"" Square Balcony Table (Pedestal Base, with Hole)",16,52,0
5737,C3030SCTWH+2340B,"Concrete 30"" Square Bar Table (Pedestal Base, with Hole)",16,52,0
5738,C3030SCT+5723B,"Concrete 30"" Square End Table (Post Base, no Hole)",16,52,0
5739,C3030SCT+2330B,"Concrete 30"" Square Dining Table (Pedestal Base, no Hole)",16,52,0
5740,C3030SCT+2334B,"Concrete 30"" Square Balcony Table (Pedestal Base, no Hole)",16,52,0
5741,C3030SCT+2340B,"Concrete 30"" Square Bar Table (Pedestal Base, no Hole)",16,52,0
5742,C3252XCT+273252B,"Concrete 32"" x 52"" Rectangle Coffee Table (Trestle Base, no Hole)",16,52,0
5743,C0036RCT+2330B,"Concrete 36"" Round Dining Table (Pedestal Base, with Hole)",16,52,0
5744,C0036RCT+2334B,"Concrete 36"" Round Balcony Table (Pedestal Base, with Hole)",16,52,0
5745,C0036RCT+2340B,"Concrete 36"" Round Bar Table (Pedestal Base, with Hole)",16,52,0
5746,C0036RCTNU+2330B,"Concrete 36"" Round Dining Table (Pedestal Base, no Hole)",16,52,0
5747,C0036RCTNU+2334B,"Concrete 36"" Round Balcony Table (Pedestal Base, no Hole)",16,52,0
5748,C0036RCTNU+2340B,"Concrete 36"" Round Bar Table (Pedestal Base, no Hole)",16,52,0
5749,C3636SCT+2330B,"Concrete 36"" Square Dining Table (Pedestal Base, with Hole)",16,52,0
5750,C3636SCT+2334B,"Concrete 36"" Square Balcony Table (Pedestal Base, with Hole)",16,52,0
5751,C3636SCT+2340B,"Concrete 36"" Square Bar Table (Pedestal Base, with Hole)",16,52,0
5752,C3636SCTNU+2330B,"Concrete 36"" Square Dining Table (Pedestal Base, no Hole)",16,52,0
5753,C3636SCTNU+2334B,"Concrete 36"" Square Balcony Table (Pedestal Base, no Hole)",16,52,0
5754,C3636SCTNU+2340B,"Concrete 36"" Square Bar Table (Pedestal Base, no Hole)",16,52,0
5755,C3660XCT+273660B,"Concrete 36"" x 60"" Rectangle Coffee Table (Trestle Base, no Hole)",16,52,0
5756,C0042RCT+3330B,"Concrete 42"" Round Dining Table (Pedestal Base, with Hole)",16,52,0
5757,C0042RCT+3334B,"Concrete 42"" Round Balcony Table (Pedestal Base, with Hole)",16,52,0
5758,C0042RCT+3340B,"Concrete 42"" Round Bar Table (Pedestal Base, with Hole)",16,52,0
5759,C0042RCTNU+2742RB,"Concrete 42"" Round Coffee Table (Trestle Base, no Hole)",16,52,0
5760,C0042RCTNU+3330B,"Concrete 42"" Round Dining Table (Pedestal Base, no Hole)",16,52,0
5761,C0042RCTNU+3334B,"Concrete 42"" Round Balcony Table (Pedestal Base, no Hole)",16,52,0
5762,C0042RCTNU+3340B,"Concrete 42"" Round Bar Table (Pedestal Base, no Hole)",16,52,0
5763,C4242SCT+3330B,"Concrete 42"" Square Dining Table (Pedestal Base, with Hole)",16,52,0
5764,C4242SCT+3334B,"Concrete 42"" Square Balcony Table (Pedestal Base, with Hole)",16,52,0
5765,C4242SCT+3340B,"Concrete 42"" Square Bar Table (Pedestal Base, with Hole)",16,52,0
5766,C4242SCTNU+2742SB,"Concrete 42"" Square Coffee Table (Trestle Base, no Hole)",16,52,0
5767,C4242SCTNU+3330B,"Concrete 42"" Square Dining Table (Pedestal Base, no Hole)",16,52,0
5768,C4242SCTNU+3334B,"Concrete 42"" Square Balcony Table (Pedestal Base, no Hole)",16,52,0
5769,C4242SCTNU+3340B,"Concrete 42"" Square Bar Table (Pedestal Base, no Hole)",16,52,0
5770,C0048RCT+3330B,"Concrete 48"" Round Dining Table (Pedestal Base, with Hole)",16,52,0
5771,C0048RCT+3334B,"Concrete 48"" Round Balcony Table (Pedestal Base, with Hole)",16,52,0
5772,C0048RCT+3340B,"Concrete 48"" Round Bar Table (Pedestal Base, with Hole)",16,52,0
5773,C0048RCTNU+3330B,"Concrete 48"" Round Dining Table (Pedestal Base, no Hole)",16,52,0
5774,C0048RCTNU+3334B,"Concrete 48"" Round Balcony Table (Pedestal Base, no Hole)",16,52,0
5775,C0048RCTNU+3340B,"Concrete 48"" Round Bar Table (Pedestal Base, no Hole)",16,52,0
5777,42RCTFPTT+89RNC,"Concrete Lounge Fire Table Round 42""",16,45,0
5778,54RCTFPTT+89RNC,"Concrete Lounge Fire Table Round 54""",16,45,0
5779,42RSHFPTT+89RNC,"Shadow Rock Lounge Fire Table Round 42""",16,45,0
5780,48RSHFPTT+89RNC,"Shadow Rock Lounge Fire Table Round 48""",16,45,0
5781,42RSLFPTT+89RNC,"Slate Lounge Fire Table Round 42""",16,45,0
5782,48RSLFPTT+89RNC,"Slate Lounge Fire Table Round 48""",16,45,0
5783,42RSGFPTT+89RNC,"Stonegate Lounge Fire Table Round 42""",16,45,0
5784,54RSGFPTT+89RNC,"Stonegate Lounge Fire Table Round 54""",16,45,0
5785,42RTMFPTT+89RNC,"Timber Lounge Fire Table Round 42""",16,45,0
5786,54RTMFPTT+89RNC,"Timber Lounge Fire Table Round 54""",16,45,0
5787,3725RSH,"Shadow Rock Round Side Table 24"" (4-Legged Base)",16,52,0
5788,3722RSH,"Shadow Rock Round End Table 24"" (4-Legged Base)",16,52,0
5789,3721SSH,"Shadow Rock Square Side Table 24"" (4-Legged Base)",16,52,0
5790,3722SSH,"Shadow Rock Square End Table 24"" (4-Legged Base)",16,52,0
5791,3742RFSHNU,"Shadow Rock Round Dining Table 42"" (Universal Base, no Hole)",16,52,0
5792,3742RBSHNU,"Shadow Rock Round Balcony Table 42"" (Universal Base, no Hole)",16,52,0
5793,3742SFSH,"Shadow Rock Square Dining Table 42"" (Universal Base, with Hole)",16,52,0
5794,3742SBSH,"Shadow Rock Square Balcony Table 42"" (Universal Base, with Hole)",16,52,0
5795,3742SFSHNU,"Shadow Rock Square Dining Table 42"" (Universal Base, no Hole)",16,52,0
5796,3742SBSHNU,"Shadow Rock Square Balcony Table 42"" (Universal Base, no Hole)",16,52,0
5797,C2424SSH+5723B,"Shadow Rock Square End Table 24"" (Post Base, no Hole)",16,52,0
5798,C2644XSH+5744B,"Shadow Rock Rectangle Coffee Table 26"" x 44"" (Post Base, no Hole)",16,52,0
5799,C3030SSH+5723B,"Shadow Rock Square End Table 30"" (Post Base, no Hole)",16,52,0
5800,C3048XSH+5744B,"Shadow Rock Rectangle Coffee Table 30"" x 48"" (Post Base, no Hole)",16,52,0
5801,C2644XSH+272644B,"Shadow Rock Rectangle Coffee Table 26"" x 44"" (Trestle Base, no Hole)",16,52,0
5802,C3252XSH+273252B,"Shadow Rock Rectangle Coffee Table 32"" x 52"" (Trestle Base, no Hole)",16,52,0
5803,C3660XSH+273660B,"Shadow Rock Rectangle Coffee Table 36"" x 60"" (Trestle Base, no Hole)",16,52,0
5804,C0042RSHNU+2742RB,"Shadow Rock Round Coffee Table 42"" (Trestle Base, no Hole)",16,52,0
5805,C4242SSHNU+2742SB,"Shadow Rock Square Coffee Table 42"" (Trestle Base, no Hole)",16,52,0
5806,C0030RSHWH+2330B,"Shadow Rock Round Dining Table 30"" (Pedestal Base, with Hole)",16,52,0
5807,C0030RSHWH+2334B,"Shadow Rock Round Balcony Table 30"" (Pedestal Base, with Hole)",16,52,0
5808,C0030RSHWH+2340B,"Shadow Rock Round Bar Table 30"" (Pedestal Base, with Hole)",16,52,0
5809,C0030RSH+2330B,"Shadow Rock Round Dining Table 30"" (Pedestal Base, no Hole)",16,52,0
5810,C0030RSH+2334B,"Shadow Rock Round Balcony Table 30"" (Pedestal Base, no Hole)",16,52,0
5811,C0030RSH+2340B,"Shadow Rock Round Bar Table 30"" (Pedestal Base, no Hole)",16,52,0
5812,C3030SSHWH+2330B,"Shadow Rock Square Dining Table 30"" (Pedestal Base, with Hole)",16,52,0
5813,C3030SSHWH+2334B,"Shadow Rock Square Balcony Table 30"" (Pedestal Base, with Hole)",16,52,0
5814,C3030SSHWH+2340B,"Shadow Rock Square Bar Table 30"" (Pedestal Base, with Hole)",16,52,0
5815,C3030SSH+2330B,"Shadow Rock Square Dining Table 30"" (Pedestal Base, no Hole)",16,52,0
5816,C3030SSH+2334B,"Shadow Rock Square Balcony Table 30"" (Pedestal Base, no Hole)",16,52,0
5817,C3030SSH+2340B,"Shadow Rock Square Bar Table 30"" (Pedestal Base, no Hole)",16,52,0
5818,C3048XSH+2330B,"Shadow Rock Rectangle Dining Table 30"" x 48"" (Pedestal Base, no Hole)",16,52,0
5819,C3048XSH+2334B,"Shadow Rock Rectangle Balcony Table 30"" x 48"" (Pedestal Base, no Hole)",16,52,0
5820,C3048XSH+2340B,"Shadow Rock Rectangle Bar Table 30"" x 48"" (Pedestal Base, no Hole)",16,52,0
5821,C0036RSH+2330B,"Shadow Rock Round Dining Table 36"" (Pedestal Base, with Hole)",16,52,0
5822,C0036RSH+2334B,"Shadow Rock Round Balcony Table 36"" (Pedestal Base, with Hole)",16,52,0
5823,C0036RSH+2340B,"Shadow Rock Round Bar Table 36"" (Pedestal Base, with Hole)",16,52,0
5824,C0036RSHNU+2330B,"Shadow Rock Round Dining Table 36"" (Pedestal Base, no Hole)",16,52,0
5825,C0036RSHNU+2334B,"Shadow Rock Round Balcony Table 36"" (Pedestal Base, no Hole)",16,52,0
5826,C0036RSHNU+2340B,"Shadow Rock Round Bar Table 36"" (Pedestal Base, no Hole)",16,52,0
5827,C3636SSH+2330B,"Shadow Rock Square Dining Table 36"" (Pedestal Base, with Hole)",16,52,0
5828,C3636SSH+2334B,"Shadow Rock Square Balcony Table 36"" (Pedestal Base, with Hole)",16,52,0
5829,C3636SSH+2340B,"Shadow Rock Square Bar Table 36"" (Pedestal Base, with Hole)",16,52,0
5830,C3636SSHNU+2330B,"Shadow Rock Square Dining Table 36"" (Pedestal Base, no Hole)",16,52,0
5831,C3636SSHNU+2334B,"Shadow Rock Square Balcony Table 36"" (Pedestal Base, no Hole)",16,52,0
5832,C3636SSHNU+2340B,"Shadow Rock Square Bar Table 36"" (Pedestal Base, no Hole)",16,52,0
5833,C0042RSH+3330B,"Shadow Rock Round Dining Table 42"" (Pedestal Base, with Hole)",16,52,0
5834,C0042RSH+3334B,"Shadow Rock Round Balcony Table 42"" (Pedestal Base, with Hole)",16,52,0
5835,C0042RSH+3340B,"Shadow Rock Round Bar Table 42"" (Pedestal Base, with Hole)",16,52,0
5836,C0042RSHNU+3330B,"Shadow Rock Round Dining Table 42"" (Pedestal Base, no Hole)",16,52,0
5837,C0042RSHNU+3334B,"Shadow Rock Round Balcony Table 42"" (Pedestal Base, no Hole)",16,52,0
5838,C0042RSHNU+3340B,"Shadow Rock Round Bar Table 42"" (Pedestal Base, no Hole)",16,52,0
5839,C4242SSH+3330B,"Shadow Rock Square Dining Table 42"" (Pedestal Base, with Hole)",16,52,0
5840,C4242SSH+3334B,"Shadow Rock Square Balcony Table 42"" (Pedestal Base, with Hole)",16,52,0
5841,C4242SSH+3340B,"Shadow Rock Square Bar Table 42"" (Pedestal Base, with Hole)",16,52,0
5842,C4242SSHNU+3330B,"Shadow Rock Square Dining Table 42"" (Pedestal Base, no Hole)",16,52,0
5843,C4242SSHNU+3334B,"Shadow Rock Square Balcony Table 42"" (Pedestal Base, no Hole)",16,52,0
5844,C4242SSHNU+3340B,"Shadow Rock Square Bar Table 42"" (Pedestal Base, no Hole)",16,52,0
5845,C0048RSH+3330B,"Shadow Rock Round Dining Table 48"" (Pedestal Base, with Hole)",16,52,0
5846,C0048RSH+3334B,"Shadow Rock Round Balcony Table 48"" (Pedestal Base, with Hole)",16,52,0
5847,C0048RSH+3340B,"Shadow Rock Round Bar Table 48"" (Pedestal Base, with Hole)",16,52,0
5848,C0048RSHNU+3330B,"Shadow Rock Round Dining Table 48"" (Pedestal Base, no Hole)",16,52,0
5849,C0048RSHNU+3334B,"Shadow Rock Round Balcony Table 48"" (Pedestal Base, no Hole)",16,52,0
5850,C0048RSHNU+3340B,"Shadow Rock Round Bar Table 48"" (Pedestal Base, no Hole)",16,52,0
5851,3725RSL,"Slate Round Side Table 24"" (4-Legged Base)",16,52,0
5852,3722RSL,"Slate Round End Table 24"" (4-Legged Base)",16,52,0
5853,3721SSL,"Slate Square Side Table 24"" (4-Legged Base)",16,52,0
5854,3722SSL,"Slate Square End Table 24"" (4-Legged Base)",16,52,0
5855,3742RFSLNU,"Slate Round Dining Table 42"" (Universal Base, no Hole)",16,52,0
5856,3742RBSLNU,"Slate Round Balcony Table 42"" (Universal Base, no Hole)",16,52,0
5857,3742SFSL,"Slate Square Dining Table 42"" (Universal Base, with Hole)",16,52,0
5858,3742SBSL,"Slate Square Balcony Table 42"" (Universal Base, with Hole)",16,52,0
5859,3742SFSLNU,"Slate Square Dining Table 42"" (Universal Base, no Hole)",16,52,0
5860,3742SBSLNU,"Slate Square Balcony Table 42"" (Universal Base, no Hole)",16,52,0
5861,2721SSL,"Slate Square Side Table 24"" (Trestle Base)",16,52,0
5862,2722SSL,"Slate Square End Table 24"" (Trestle Base)",16,52,0
5863,C2644XSL+272644B,"Slate Rectangle Coffee Table 26"" x 44"" (Trestle Base, no Hole)",16,52,0
5864,C3252XSL+273252B,"Slate Rectangle Coffee Table 32"" x 52"" (Trestle Base, no Hole)",16,52,0
5865,C3660XSL+273660B,"Slate Rectangle Coffee Table 36"" x 60"" (Trestle Base, no Hole)",16,52,0
5866,C0042RSLNU+2742RB,"Slate Round Coffee Table 42"" (Trestle Base, no Hole)",16,52,0
5867,C4242SSLNU+2742SB,"Slate Square Coffee Table 42"" (Trestle Base, no Hole)",16,52,0
5868,C2424SSL+5723B,"Slate Square End Table 24"" (Post Base, no Hole)",16,52,0
5869,C2644XSL+5744B,"Slate Rectangle Coffee Table 26"" x 44"" (Post Base, no Hole)",16,52,0
5870,C3030SSL+5723B,"Slate Square End Table 30"" (Post Base, no Hole)",16,52,0
5871,C3048XSL+5744B,"Slate Rectangle Coffee Table 30"" x 48"" (Post Base, no Hole)",16,52,0
5872,2742SFSL,"Slate Square Dining Table 42"" (Trestle Base, with Hole)",16,52,0
5873,2742SFSLNU,"Slate Square Dining Table 42"" (Trestle Base, no Hole)",16,52,0
5874,274282FSL,"Slate Rectangle Dining Table 42"" x 82"" (Post Base, with Hole)",16,52,0
5875,C0030RSLWH+2330B,"Slate Round Dining Table 30"" (Pedestal Base, with Hole)",16,52,0
5876,C0030RSLWH+2334B,"Slate Round Balcony Table 30"" (Pedestal Base, with Hole)",16,52,0
5877,C0030RSLWH+2340B,"Slate Round Bar Table 30"" (Pedestal Base, with Hole)",16,52,0
5878,C0030RSL+2330B,"Slate Round Dining Table 30"" (Pedestal Base, no Hole)",16,52,0
5879,C0030RSL+2334B,"Slate Round Balcony Table 30"" (Pedestal Base, no Hole)",16,52,0
5880,C0030RSL+2340B,"Slate Round Bar Table 30"" (Pedestal Base, no Hole)",16,52,0
5881,C3030SSLWH+2330B,"Slate Square Dining Table 30"" (Pedestal Base, with Hole)",16,52,0
5882,C3030SSLWH+2334B,"Slate Square Balcony Table 30"" (Pedestal Base, with Hole)",16,52,0
5883,C3030SSLWH+2340B,"Slate Square Bar Table 30"" (Pedestal Base, with Hole)",16,52,0
5884,C3030SSL+2330B,"Slate Square Dining Table 30"" (Pedestal Base, no Hole)",16,52,0
5885,C3030SSL+2334B,"Slate Square Balcony Table 30"" (Pedestal Base, no Hole)",16,52,0
5886,C3030SSL+2340B,"Slate Square Bar Table 30"" (Pedestal Base, no Hole)",16,52,0
5887,C3048XSL+2330B,"Slate Rectangle Dining Table 30"" x 48"" (Pedestal Base, no Hole)",16,52,0
5888,C3048XSL+2334B,"Slate Rectangle Balcony Table 30"" x 48"" (Pedestal Base, no Hole)",16,52,0
5889,C3048XSL+2340B,"Slate Rectangle Bar Table 30"" x 48"" (Pedestal Base, no Hole)",16,52,0
5890,C0036RSL+2330B,"Slate Round Dining Table 36"" (Pedestal Base, with Hole)",16,52,0
5891,C0036RSL+2334B,"Slate Round Balcony Table 36"" (Pedestal Base, with Hole)",16,52,0
5892,C0036RSL+2340B,"Slate Round Bar Table 36"" (Pedestal Base, with Hole)",16,52,0
5893,C0036RSLNU+2330B,"Slate Round Dining Table 36"" (Pedestal Base, no Hole)",16,52,0
5894,C0036RSLNU+2334B,"Slate Round Balcony Table 36"" (Pedestal Base, no Hole)",16,52,0
5895,C0036RSLNU+2340B,"Slate Round Bar Table 36"" (Pedestal Base, no Hole)",16,52,0
